customer_id,saldo_mora,dias_mora,intentos_previos,wait_time_seconds,call_center_load,product_type,segmento_riesgo,iv_menu,call_time,hora_llamada,abandono
9249,1111.85,89,0,14.2,0.65,Hipoteca,Medio,Acuerdo,2024-07-02,10,0
9250,1838.36,88,2,36.0,0.69,Tarjeta,Medio,Acuerdo,2024-04-23,17,0
9251,216.28,119,0,200.4,0.88,Hipoteca,Alto,Consulta,2024-12-12,14,1
9252,5019.27,155,2,6.9,0.54,Credito_Personal,Alto,Acuerdo,2024-10-14,12,1
9253,1428.66,187,2,40.1,0.69,Credito_Personal,Medio,Acuerdo,2024-04-30,22,0
9254,1813.14,187,2,87.3,0.47,Credito_Personal,Bajo,Pago,2024-03-17,11,0
9255,7366.12,261,1,248.6,0.62,Credito_Personal,Medio,Pago,2024-06-11,3,1
9256,1981.69,51,0,34.5,0.89,Automotriz,Alto,Otros,2024-06-27,23,1
9257,1386.65,139,5,180.8,0.47,Credito_Personal,Bajo,Consulta,2024-10-25,0,0
9258,925.97,18,0,105.1,0.74,Hipoteca,Alto,Otros,2024-04-28,0,1
9259,7455.13,74,4,135.4,0.94,Tarjeta,Alto,Acuerdo,2024-03-18,11,1
9260,694.62,229,1,237.5,0.78,Credito_Personal,Medio,Acuerdo,2024-07-30,20,1
9261,3023.43,129,3,3.2,0.61,Tarjeta,Alto,Otros,2024-09-21,0,1
9262,3535.52,54,5,90.5,0.53,Tarjeta,Medio,Pago,2024-05-18,13,0
9263,5813.99,270,3,165.0,0.41,Credito_Personal,Alto,Acuerdo,2024-07-02,0,1
9264,5015.83,99,1,259.1,0.93,Credito_Personal,Medio,Pago,2024-09-03,8,0
9265,8322.66,68,3,17.1,0.64,Credito_Personal,Alto,Consulta,2024-07-26,15,1
9266,228.92,298,1,50.1,0.43,Tarjeta,Bajo,Consulta,2024-12-28,11,0
9267,1758.02,16,2,9.8,0.55,Tarjeta,Medio,Consulta,2024-04-25,21,0
9268,1643.45,353,2,216.2,0.54,Tarjeta,Bajo,Consulta,2024-12-06,15,1
9269,789.22,115,4,233.7,0.63,Automotriz,Alto,Consulta,2024-11-27,8,1
9270,1706.67,151,1,79.3,1.0,Hipoteca,Medio,Acuerdo,2024-11-09,2,1
9271,1853.62,329,3,2.5,0.84,Hipoteca,Medio,Acuerdo,2024-01-02,20,1
9272,3689.51,115,0,12.9,0.77,Tarjeta,Bajo,Acuerdo,2024-09-28,10,0
9273,5448.82,29,1,117.5,0.88,Credito_Personal,Medio,Otros,2024-12-23,5,0
9274,2399.06,322,3,486.3,0.98,Tarjeta,Bajo,Pago,2024-03-22,23,1
9275,6355.38,50,1,219.1,0.78,Hipoteca,Alto,Acuerdo,2024-11-21,22,1
9276,2048.61,59,4,191.9,0.92,Tarjeta,Medio,Pago,2024-04-04,21,0
9277,1714.45,228,4,64.9,0.6,Tarjeta,Alto,Acuerdo,2024-05-11,23,1
9278,3895.57,258,3,505.7,0.57,Automotriz,Alto,Otros,2024-05-31,19,1
9279,120.01,359,3,209.1,0.55,Credito_Personal,Alto,Consulta,2024-09-04,6,1
9280,415.76,4,3,49.1,0.74,Hipoteca,Medio,Pago,2024-06-14,0,0
9281,2706.16,27,2,165.6,0.31,Tarjeta,Medio,Pago,2024-09-24,18,0
9282,14315.87,253,1,68.0,0.9,Tarjeta,Alto,Otros,2024-05-10,5,1
9283,6391.9,363,2,129.6,0.63,Credito_Personal,Alto,Otros,2024-04-28,2,1
9284,461.27,230,3,421.0,0.82,Hipoteca,Bajo,Acuerdo,2024-11-05,22,1
9285,9364.35,356,0,34.0,0.49,Hipoteca,Medio,Acuerdo,2024-12-15,12,1
9286,6589.46,199,4,190.2,0.87,Tarjeta,Alto,Pago,2024-06-23,9,1
9287,4720.19,331,3,107.1,0.91,Hipoteca,Alto,Acuerdo,2024-12-10,23,1
9288,8582.14,270,0,359.4,0.72,Tarjeta,Alto,Otros,2024-05-08,23,1
9289,2588.49,338,4,17.3,0.78,Credito_Personal,Alto,Pago,2024-07-16,16,1
9290,1251.94,303,5,152.6,0.55,Automotriz,Alto,Otros,2024-06-23,19,1
9291,3587.44,45,1,4.5,0.71,Tarjeta,Alto,Otros,2024-07-07,4,1
9292,3979.69,27,1,34.0,0.85,Hipoteca,Medio,Pago,2024-04-10,8,0
9293,3864.49,6,1,46.4,0.65,Credito_Personal,Medio,Otros,2024-02-03,1,0
9294,4162.89,231,1,67.9,0.93,Automotriz,Alto,Consulta,2024-02-22,1,1
9295,14850.8,198,2,403.3,0.43,Credito_Personal,Alto,Acuerdo,2024-11-30,21,1
9296,11626.49,93,3,8.4,0.65,Credito_Personal,Medio,Consulta,2024-09-26,16,0
9297,10425.97,81,1,22.2,0.41,Credito_Personal,Alto,Acuerdo,2024-10-23,17,0
9298,8082.74,87,1,27.2,0.75,Credito_Personal,Medio,Pago,2024-01-06,1,0
9299,14361.22,185,0,66.2,0.67,Credito_Personal,Medio,Pago,2024-12-26,8,0
9300,518.45,242,1,7.5,0.67,Credito_Personal,Bajo,Consulta,2024-10-28,7,0
9301,1540.26,67,3,403.7,0.81,Credito_Personal,Alto,Otros,2024-09-10,9,1
9302,3416.54,310,2,98.5,0.66,Hipoteca,Medio,Otros,2024-10-19,23,1
9303,9371.4,186,4,201.4,1.0,Hipoteca,Medio,Otros,2024-11-17,5,1
9304,3517.66,238,2,177.7,0.82,Hipoteca,Medio,Acuerdo,2024-05-13,7,1
9305,6892.32,217,5,129.7,0.7,Tarjeta,Alto,Acuerdo,2024-08-10,21,1
9306,748.07,107,2,281.7,0.6,Tarjeta,Alto,Consulta,2024-09-05,2,1
9307,1454.53,306,4,279.2,0.56,Tarjeta,Medio,Pago,2024-07-22,9,1
9308,6579.67,37,3,16.4,0.77,Credito_Personal,Alto,Consulta,2024-09-05,4,1
9309,900.03,348,1,278.6,0.62,Tarjeta,Medio,Consulta,2024-05-08,1,1
9310,2164.36,275,3,89.1,0.85,Credito_Personal,Alto,Pago,2024-02-04,22,1
9311,1538.51,9,1,37.4,0.69,Tarjeta,Medio,Otros,2024-03-27,12,0
9312,2152.85,25,1,112.5,0.69,Tarjeta,Alto,Consulta,2024-02-28,14,1
9313,6160.56,47,2,39.6,0.72,Hipoteca,Medio,Acuerdo,2024-07-29,0,0
9314,2293.12,346,3,78.2,0.68,Automotriz,Bajo,Acuerdo,2024-09-05,12,1
9315,4051.36,13,0,203.4,0.74,Hipoteca,Alto,Consulta,2024-09-18,20,1
9316,526.42,99,1,3.9,1.0,Hipoteca,Bajo,Pago,2024-09-14,12,0
9317,8174.23,186,2,24.3,0.78,Tarjeta,Medio,Otros,2024-01-23,19,0
9318,2309.29,11,2,376.4,0.76,Credito_Personal,Medio,Acuerdo,2024-07-01,6,0
9319,5228.21,278,2,70.7,0.82,Tarjeta,Alto,Acuerdo,2024-06-21,23,1
9320,6462.01,340,3,43.4,0.68,Credito_Personal,Medio,Consulta,2024-10-04,12,1
9321,1176.47,327,4,308.1,0.56,Credito_Personal,Medio,Otros,2024-06-12,6,1
9322,10800.0,166,2,290.6,0.25,Tarjeta,Medio,Pago,2024-01-02,3,0
9323,4788.48,121,1,5.4,0.39,Credito_Personal,Bajo,Acuerdo,2024-04-08,13,0
9324,2799.42,94,5,54.0,0.81,Hipoteca,Bajo,Otros,2024-01-11,1,0
9325,1006.51,24,3,292.8,0.76,Tarjeta,Medio,Pago,2024-05-29,14,0
9326,14262.57,16,4,23.8,0.68,Tarjeta,Alto,Acuerdo,2024-01-09,4,0
9327,7033.88,28,2,103.6,1.0,Hipoteca,Bajo,Pago,2024-01-02,2,0
9328,1166.12,322,1,46.4,0.69,Credito_Personal,Alto,Acuerdo,2024-03-10,15,1
9329,2060.26,340,2,160.1,0.35,Automotriz,Bajo,Consulta,2024-12-22,16,0
9330,8295.09,312,1,20.7,0.81,Credito_Personal,Alto,Pago,2024-08-23,5,1
9331,5948.34,71,2,108.8,0.87,Hipoteca,Bajo,Pago,2024-03-15,2,0
9332,7257.56,269,1,0.0,0.81,Automotriz,Alto,Acuerdo,2024-07-06,5,1
9333,2909.83,249,3,34.9,0.88,Credito_Personal,Alto,Otros,2024-01-11,19,1
9334,6302.3,294,1,21.2,0.44,Tarjeta,Medio,Pago,2024-06-18,21,0
9335,2442.82,143,2,28.3,0.71,Hipoteca,Medio,Pago,2024-11-04,20,0
9336,1186.61,273,4,236.3,0.58,Automotriz,Medio,Acuerdo,2024-08-01,0,1
9337,5007.57,222,5,295.5,0.78,Credito_Personal,Medio,Otros,2024-06-13,15,1
9338,18651.41,74,2,168.8,0.93,Tarjeta,Bajo,Consulta,2024-05-12,22,0
9339,1859.68,101,1,107.0,0.64,Hipoteca,Medio,Otros,2024-01-25,17,0
9340,3089.92,19,1,31.5,0.8,Credito_Personal,Bajo,Consulta,2024-11-24,16,0
9341,5604.31,116,1,38.5,0.57,Hipoteca,Alto,Consulta,2024-06-20,4,1
9342,3899.04,173,0,44.5,0.7,Tarjeta,Alto,Otros,2024-11-18,21,1
9343,9271.19,172,2,180.1,0.62,Tarjeta,Medio,Otros,2024-04-28,12,0
9344,7172.02,3,0,35.0,0.97,Credito_Personal,Medio,Acuerdo,2024-02-25,1,0
9345,300.33,339,0,435.2,0.54,Credito_Personal,Alto,Otros,2024-10-08,8,1
9346,32255.56,147,4,191.0,0.71,Tarjeta,Alto,Consulta,2024-05-24,21,1
9347,6979.75,113,0,980.7,0.91,Credito_Personal,Bajo,Pago,2024-09-27,9,1
9348,9971.95,320,3,73.8,0.41,Automotriz,Alto,Pago,2024-07-13,17,1
9349,5266.25,166,1,106.8,0.76,Hipoteca,Medio,Otros,2024-10-11,17,0
9350,9699.62,299,2,39.5,0.72,Hipoteca,Alto,Consulta,2024-03-04,18,1
9351,596.07,117,2,111.1,0.6,Tarjeta,Medio,Pago,2024-02-24,12,0
9352,2136.54,99,0,437.5,0.88,Tarjeta,Bajo,Otros,2024-10-13,5,0
9353,10454.37,273,3,3.7,0.96,Hipoteca,Alto,Pago,2024-12-04,23,1
9354,1126.07,174,4,41.0,0.8,Credito_Personal,Medio,Consulta,2024-06-16,0,0
9355,407.36,158,2,39.6,0.66,Tarjeta,Bajo,Otros,2024-06-13,17,0
9356,7758.65,226,0,484.6,0.48,Tarjeta,Medio,Acuerdo,2024-11-21,18,0
9357,9023.8,37,2,17.1,0.73,Tarjeta,Medio,Consulta,2024-01-01,15,0
9358,887.58,197,3,200.8,0.68,Tarjeta,Medio,Otros,2024-11-24,18,0
9359,9632.61,135,3,38.5,0.69,Tarjeta,Medio,Acuerdo,2024-04-18,20,0
9360,5804.05,103,0,236.5,0.63,Tarjeta,Bajo,Otros,2024-04-15,6,0
9361,3670.71,192,1,80.3,0.61,Credito_Personal,Alto,Pago,2024-10-03,5,1
9362,8867.15,249,1,33.3,0.7,Automotriz,Alto,Otros,2024-04-15,11,1
9363,2717.17,12,1,148.4,0.52,Hipoteca,Bajo,Consulta,2024-11-14,13,0
9364,1078.32,54,6,221.1,0.86,Credito_Personal,Alto,Pago,2024-06-29,6,1
9365,1676.33,343,1,76.2,0.59,Tarjeta,Bajo,Pago,2024-05-27,16,1
9366,3517.64,84,3,150.2,0.72,Credito_Personal,Bajo,Acuerdo,2024-12-18,22,0
9367,3789.29,108,2,24.0,0.65,Tarjeta,Alto,Pago,2024-07-09,12,1
9368,8188.69,42,2,332.9,0.8,Tarjeta,Medio,Acuerdo,2024-02-17,19,0
9369,7835.55,70,2,12.2,0.79,Credito_Personal,Alto,Consulta,2024-04-06,4,1
9370,4353.8,267,2,30.1,0.78,Hipoteca,Medio,Pago,2024-10-27,5,1
9371,7588.52,58,1,40.8,0.52,Credito_Personal,Medio,Otros,2024-06-11,12,0
9372,1064.56,43,3,19.9,0.67,Credito_Personal,Medio,Acuerdo,2024-01-04,9,0
9373,256.81,271,1,62.6,0.94,Credito_Personal,Alto,Consulta,2024-11-03,2,1
9374,10342.86,13,4,73.4,0.65,Hipoteca,Medio,Pago,2024-12-13,20,0
9375,392.81,111,3,87.7,0.86,Tarjeta,Medio,Consulta,2024-08-25,2,0
9376,1416.38,313,2,5.0,0.7,Tarjeta,Medio,Pago,2024-04-26,7,1
9377,5942.45,227,1,29.7,0.65,Tarjeta,Bajo,Pago,2024-09-08,6,0
9378,2633.49,168,2,197.9,0.73,Credito_Personal,Bajo,Consulta,2024-10-26,17,0
9379,10450.04,290,3,199.7,0.58,Tarjeta,Bajo,Pago,2024-01-21,13,1
9380,1768.97,245,4,48.1,0.83,Credito_Personal,Alto,Otros,2024-04-24,6,1
9381,59.71,265,3,74.2,0.57,Credito_Personal,Alto,Consulta,2024-01-12,10,1
9382,1788.06,336,5,24.3,0.78,Tarjeta,Alto,Otros,2024-07-16,23,1
9383,4314.64,242,2,207.2,0.86,Credito_Personal,Medio,Otros,2024-08-06,20,1
9384,2357.53,157,2,376.7,0.76,Hipoteca,Medio,Pago,2024-06-12,19,0
9385,3827.22,299,3,41.3,0.61,Tarjeta,Alto,Otros,2024-05-19,9,1
9386,10461.54,326,3,182.8,0.73,Credito_Personal,Alto,Pago,2024-03-05,9,1
9387,12179.73,17,2,52.1,0.59,Tarjeta,Alto,Pago,2024-03-28,16,0
9388,1546.05,82,3,0.3,0.67,Credito_Personal,Medio,Acuerdo,2024-03-21,15,0
9389,3100.79,334,4,109.9,0.62,Hipoteca,Bajo,Pago,2024-06-11,9,1
9390,3983.04,230,1,63.4,0.59,Tarjeta,Medio,Pago,2024-11-24,5,0
9391,14890.69,341,3,170.5,0.79,Hipoteca,Medio,Otros,2024-01-16,0,1
9392,32918.66,252,3,165.8,0.85,Credito_Personal,Medio,Acuerdo,2024-10-13,4,1
9393,1342.06,166,1,350.3,0.86,Credito_Personal,Medio,Acuerdo,2024-11-12,11,1
9394,6491.05,41,4,69.1,0.74,Credito_Personal,Medio,Otros,2024-07-03,7,0
9395,2374.33,248,1,79.1,0.92,Credito_Personal,Alto,Pago,2024-04-20,5,1
9396,40.71,247,1,61.4,0.6,Automotriz,Medio,Pago,2024-10-24,22,0
9397,46.48,285,3,42.3,0.89,Hipoteca,Medio,Otros,2024-05-29,15,1
9398,3086.17,19,1,121.9,0.84,Credito_Personal,Bajo,Pago,2024-07-04,9,0
9399,3350.42,351,0,211.3,0.71,Credito_Personal,Alto,Consulta,2024-08-03,2,1
9400,114.14,41,1,20.6,0.73,Credito_Personal,Bajo,Consulta,2024-12-05,5,0
9401,5806.6,344,2,481.0,0.86,Credito_Personal,Medio,Otros,2024-04-23,1,1
9402,1740.72,86,4,138.2,0.8,Credito_Personal,Alto,Consulta,2024-12-05,3,1
9403,4103.69,260,0,181.8,0.74,Credito_Personal,Medio,Pago,2024-02-24,6,1
9404,1789.94,305,1,812.6,0.63,Tarjeta,Alto,Pago,2024-01-17,20,1
9405,914.41,296,3,84.1,0.56,Tarjeta,Bajo,Otros,2024-02-15,11,0
9406,2614.27,349,3,8.9,0.72,Tarjeta,Alto,Otros,2024-06-10,9,1
9407,1321.61,239,0,187.4,0.53,Hipoteca,Bajo,Consulta,2024-10-20,12,0
9408,3826.45,166,0,245.5,0.81,Credito_Personal,Bajo,Otros,2024-04-24,20,0
9409,1108.4,312,1,21.3,0.43,Credito_Personal,Medio,Otros,2024-01-16,18,0
9410,3550.51,218,7,2.9,0.75,Credito_Personal,Alto,Otros,2024-12-24,7,1
9411,856.19,132,3,17.5,0.66,Tarjeta,Medio,Acuerdo,2024-03-31,16,0
9412,5558.1,206,3,47.0,0.63,Automotriz,Bajo,Otros,2024-09-12,7,0
9413,7010.85,50,4,309.7,0.66,Hipoteca,Bajo,Acuerdo,2024-01-04,17,0
9414,584.88,105,4,0.3,0.27,Tarjeta,Medio,Pago,2024-07-04,19,0
9415,3153.7,183,3,195.4,0.63,Tarjeta,Medio,Pago,2024-05-17,7,0
9416,367.54,200,0,231.6,0.57,Automotriz,Medio,Pago,2024-03-06,15,0
9417,4558.79,10,3,200.0,0.57,Tarjeta,Bajo,Consulta,2024-02-28,15,0
9418,1535.37,253,1,10.3,1.0,Hipoteca,Bajo,Consulta,2024-12-03,23,1
9419,3749.9,149,3,136.4,0.49,Tarjeta,Alto,Consulta,2024-08-10,9,1
9420,3643.47,353,1,369.2,0.76,Credito_Personal,Bajo,Pago,2024-06-12,12,1
9421,12908.48,354,3,15.4,0.58,Automotriz,Bajo,Acuerdo,2024-12-25,20,1
9422,3982.36,95,0,3.9,0.56,Credito_Personal,Medio,Consulta,2024-03-30,21,0
9423,4373.33,105,1,248.3,0.5,Hipoteca,Medio,Otros,2024-04-16,4,0
9424,2567.92,142,0,124.3,0.87,Credito_Personal,Bajo,Acuerdo,2024-11-27,11,0
9425,14887.46,165,7,124.8,0.88,Automotriz,Bajo,Acuerdo,2024-05-10,14,0
9426,7507.09,0,1,400.4,0.61,Credito_Personal,Medio,Acuerdo,2024-10-20,5,0
9427,1680.2,45,3,176.2,0.84,Credito_Personal,Medio,Acuerdo,2024-04-03,8,0
9428,9296.22,241,3,60.8,0.54,Tarjeta,Medio,Acuerdo,2024-02-05,2,0
9429,2831.66,343,5,68.7,0.64,Tarjeta,Alto,Otros,2024-07-06,23,1
9430,8820.74,277,0,18.8,0.8,Hipoteca,Bajo,Consulta,2024-07-28,22,1
9431,8654.87,2,2,43.5,0.55,Hipoteca,Alto,Acuerdo,2024-11-28,20,0
9432,1046.64,141,1,70.7,0.59,Credito_Personal,Bajo,Otros,2024-03-07,16,0
9433,6038.92,60,2,36.3,0.7,Credito_Personal,Medio,Pago,2024-05-11,9,0
9434,1716.98,293,3,297.1,0.71,Tarjeta,Alto,Consulta,2024-09-24,1,1
9435,1765.5,224,2,1.4,0.54,Tarjeta,Medio,Acuerdo,2024-06-19,6,0
9436,1757.36,301,3,106.1,1.0,Hipoteca,Alto,Acuerdo,2024-08-24,3,1
9437,6465.26,169,1,177.2,0.57,Tarjeta,Bajo,Consulta,2024-01-23,9,0
9438,1305.69,133,2,158.1,0.84,Hipoteca,Alto,Acuerdo,2024-11-12,6,1
9439,4.53,40,3,123.8,0.79,Credito_Personal,Medio,Pago,2024-03-21,11,0
9440,6280.49,230,3,63.4,0.58,Hipoteca,Medio,Acuerdo,2024-03-05,14,0
9441,938.79,225,0,300.8,0.77,Credito_Personal,Medio,Consulta,2024-07-11,23,1
9442,551.77,138,2,47.9,0.57,Hipoteca,Alto,Otros,2024-04-25,15,1
9443,1355.87,109,1,166.4,0.71,Tarjeta,Alto,Otros,2024-06-14,2,1
9444,2389.38,296,3,313.5,0.82,Hipoteca,Bajo,Consulta,2024-11-01,0,1
9445,3230.42,56,1,16.5,0.62,Credito_Personal,Medio,Consulta,2024-10-12,14,0
9446,227.97,122,1,352.7,0.76,Hipoteca,Alto,Pago,2024-09-06,14,1
9447,17629.27,239,2,179.6,0.61,Hipoteca,Medio,Acuerdo,2024-02-03,10,0
9448,6295.02,85,1,115.0,0.73,Hipoteca,Medio,Consulta,2024-01-26,1,0
9449,1951.85,175,2,56.1,0.72,Tarjeta,Alto,Pago,2024-06-29,3,1
9450,1918.74,62,2,281.5,0.65,Tarjeta,Bajo,Pago,2024-08-01,16,0
9451,2975.95,38,2,5.4,0.43,Credito_Personal,Medio,Otros,2024-09-25,11,0
9452,4920.77,137,2,67.8,0.82,Credito_Personal,Medio,Consulta,2024-03-20,15,0
9453,791.31,240,2,169.6,1.0,Credito_Personal,Alto,Otros,2024-02-13,0,1
9454,1047.0,225,2,200.0,0.72,Hipoteca,Medio,Consulta,2024-10-10,22,1
9455,9810.41,205,0,27.1,0.61,Credito_Personal,Alto,Pago,2024-08-20,9,1
9456,1480.28,163,0,5.9,0.73,Credito_Personal,Alto,Consulta,2024-12-25,12,1
9457,2391.75,26,1,194.9,0.87,Automotriz,Alto,Consulta,2024-06-22,17,1
9458,10250.26,182,4,65.8,0.89,Hipoteca,Medio,Otros,2024-08-20,20,0
9459,5440.56,197,2,18.6,0.84,Hipoteca,Medio,Otros,2024-11-27,14,0
9460,2090.56,336,1,10.7,0.77,Tarjeta,Alto,Otros,2024-03-21,9,1
9461,5755.31,106,1,122.8,0.8,Hipoteca,Medio,Pago,2024-12-04,22,0
9462,99.4,188,1,104.9,0.72,Tarjeta,Alto,Acuerdo,2024-04-15,14,1
9463,6652.27,35,1,230.9,0.56,Credito_Personal,Bajo,Consulta,2024-11-09,22,0
9464,3337.55,84,1,3.8,0.64,Tarjeta,Medio,Pago,2024-05-03,3,0
9465,8388.11,154,1,243.4,0.65,Tarjeta,Medio,Consulta,2024-10-21,4,0
9466,15465.36,168,2,261.9,0.74,Credito_Personal,Alto,Consulta,2024-05-26,6,1
9467,13004.18,283,2,70.9,0.44,Credito_Personal,Bajo,Acuerdo,2024-04-17,12,0
9468,11999.06,271,2,9.6,0.78,Hipoteca,Bajo,Consulta,2024-10-19,14,1
9469,3588.94,34,2,351.9,0.4,Hipoteca,Medio,Otros,2024-03-05,23,0
9470,2232.55,183,3,9.0,0.76,Automotriz,Alto,Consulta,2024-12-22,11,1
9471,3127.77,98,1,107.2,0.88,Hipoteca,Medio,Consulta,2024-02-20,18,0
9472,5854.24,236,0,81.5,0.83,Tarjeta,Alto,Pago,2024-06-24,0,1
9473,10770.73,121,0,216.3,0.57,Credito_Personal,Medio,Consulta,2024-10-27,17,0
9474,1159.57,22,1,83.8,0.79,Credito_Personal,Bajo,Consulta,2024-02-08,5,0
9475,12516.97,62,4,76.0,0.81,Credito_Personal,Medio,Otros,2024-03-16,12,0
9476,8441.87,325,2,255.1,0.96,Credito_Personal,Medio,Pago,2024-06-09,23,1
9477,19282.0,149,1,398.9,0.75,Tarjeta,Medio,Consulta,2024-05-31,6,0
9478,10611.82,194,0,95.6,0.85,Hipoteca,Bajo,Otros,2024-12-05,2,0
9479,1642.09,79,2,72.8,0.63,Hipoteca,Alto,Otros,2024-11-02,20,1
9480,560.0,314,5,213.4,0.57,Tarjeta,Bajo,Otros,2024-09-08,11,1
9481,595.28,152,1,213.4,0.83,Tarjeta,Alto,Consulta,2024-10-02,4,1
9482,1721.07,16,5,46.2,0.83,Credito_Personal,Medio,Consulta,2024-05-30,1,0
9483,4761.97,38,1,103.0,0.6,Automotriz,Medio,Otros,2024-07-05,19,0
9484,8156.38,332,1,20.1,0.52,Tarjeta,Medio,Otros,2024-12-08,7,0
9485,11475.58,347,3,121.1,0.72,Tarjeta,Medio,Acuerdo,2024-08-30,1,1
9486,4887.55,201,6,215.5,0.71,Credito_Personal,Medio,Pago,2024-02-19,21,0
9487,28.24,279,1,24.9,0.74,Hipoteca,Medio,Pago,2024-10-14,14,1
9488,1030.92,87,5,46.8,0.83,Credito_Personal,Alto,Pago,2024-02-21,0,1
9489,525.28,299,1,71.5,0.85,Automotriz,Medio,Acuerdo,2024-03-14,1,1
9490,2257.48,291,2,223.8,0.7,Credito_Personal,Bajo,Otros,2024-11-10,2,1
9491,3479.26,354,4,157.7,0.55,Credito_Personal,Alto,Pago,2024-08-21,1,1
9492,221.83,69,2,45.7,0.59,Tarjeta,Alto,Pago,2024-08-09,12,1
9493,2142.22,123,1,33.4,0.61,Credito_Personal,Medio,Pago,2024-12-04,20,0
9494,987.26,79,3,142.8,0.68,Credito_Personal,Medio,Consulta,2024-06-07,23,0
9495,5207.43,44,1,78.4,0.62,Hipoteca,Alto,Acuerdo,2024-06-30,0,0
9496,3120.65,232,1,108.0,0.66,Credito_Personal,Medio,Consulta,2024-01-04,18,0
9497,3419.13,153,1,125.5,0.71,Tarjeta,Medio,Pago,2024-03-13,5,0
9498,2790.39,179,0,98.2,0.6,Tarjeta,Bajo,Consulta,2024-10-26,5,0
9499,15620.07,30,0,113.9,0.75,Credito_Personal,Medio,Pago,2024-10-08,6,0
9500,1208.67,84,1,262.2,0.97,Credito_Personal,Bajo,Consulta,2024-01-19,21,0
9501,3635.22,44,2,243.2,0.67,Credito_Personal,Medio,Otros,2024-08-30,9,0
9502,6659.36,322,1,19.4,0.6,Tarjeta,Medio,Otros,2024-08-06,13,1
9503,4069.17,331,2,106.0,0.75,Credito_Personal,Medio,Consulta,2024-10-01,9,1
9504,13226.85,242,1,69.4,0.58,Credito_Personal,Bajo,Otros,2024-04-05,1,0
9505,2373.82,39,1,40.3,0.68,Credito_Personal,Medio,Otros,2024-10-29,18,0
9506,3115.08,181,0,119.7,0.6,Credito_Personal,Medio,Acuerdo,2024-02-05,17,0
9507,463.44,296,2,85.8,0.54,Hipoteca,Alto,Pago,2024-03-28,19,1
9508,4695.23,80,1,178.9,0.57,Credito_Personal,Medio,Acuerdo,2024-06-13,10,0
9509,1699.88,37,1,11.8,0.6,Tarjeta,Medio,Pago,2024-06-12,14,0
9510,873.61,355,5,43.3,0.54,Hipoteca,Medio,Pago,2024-09-01,13,1
9511,3932.14,56,0,3.1,0.89,Automotriz,Bajo,Pago,2024-04-14,14,0
9512,3799.75,321,3,164.4,0.76,Tarjeta,Bajo,Consulta,2024-12-26,0,1
9513,394.52,29,1,292.3,0.84,Hipoteca,Medio,Otros,2024-11-02,11,0
9514,5990.21,265,1,106.2,0.5,Tarjeta,Alto,Acuerdo,2024-12-09,8,1
9515,4887.8,226,1,115.2,0.66,Tarjeta,Alto,Otros,2024-10-20,17,1
9516,1047.54,316,4,5.7,0.76,Tarjeta,Medio,Pago,2024-07-25,16,1
9517,3169.06,291,2,84.1,0.95,Tarjeta,Alto,Pago,2024-02-22,2,1
9518,6370.6,53,2,89.8,0.59,Tarjeta,Alto,Consulta,2024-07-05,14,0
9519,3769.11,96,2,4.8,0.51,Hipoteca,Alto,Pago,2024-05-18,16,0
9520,2516.68,3,4,183.0,0.73,Tarjeta,Medio,Pago,2024-07-25,22,0
9521,1945.54,309,4,39.1,0.6,Hipoteca,Bajo,Consulta,2024-10-04,1,1
9522,4713.09,90,2,154.2,0.96,Hipoteca,Medio,Consulta,2024-01-04,13,0
9523,13993.32,88,4,61.9,0.78,Automotriz,Medio,Consulta,2024-08-31,8,0
9524,5569.82,319,1,652.4,0.66,Hipoteca,Medio,Acuerdo,2024-02-26,15,1
9525,388.43,91,1,28.6,0.66,Hipoteca,Medio,Acuerdo,2024-03-28,17,0
9526,3087.28,149,1,7.2,0.68,Hipoteca,Medio,Acuerdo,2024-10-08,7,0
9527,11073.98,233,2,468.9,0.43,Tarjeta,Medio,Pago,2024-01-05,5,0
9528,496.13,336,5,33.5,0.71,Credito_Personal,Medio,Acuerdo,2024-04-11,15,1
9529,22493.12,58,2,121.1,0.63,Credito_Personal,Bajo,Pago,2024-03-03,13,0
9530,14886.46,184,1,56.3,0.79,Credito_Personal,Alto,Otros,2024-05-19,5,1
9531,407.54,43,3,122.5,0.57,Hipoteca,Bajo,Acuerdo,2024-06-28,19,0
9532,13546.25,179,3,108.8,0.8,Credito_Personal,Medio,Otros,2024-01-02,16,0
9533,2255.97,75,3,147.4,0.78,Credito_Personal,Medio,Pago,2024-11-08,23,0
9534,9312.28,143,0,2.2,0.72,Credito_Personal,Alto,Pago,2024-02-08,6,1
9535,2709.72,100,2,217.1,0.89,Credito_Personal,Bajo,Otros,2024-06-06,15,0
9536,2906.73,271,0,78.2,0.42,Hipoteca,Alto,Consulta,2024-01-28,5,1
9537,5028.93,54,5,87.8,0.77,Credito_Personal,Medio,Acuerdo,2024-06-19,20,0
9538,7446.67,188,2,63.5,0.69,Hipoteca,Bajo,Consulta,2024-03-09,12,0
9539,171.87,350,3,545.4,0.69,Credito_Personal,Medio,Otros,2024-06-03,17,1
9540,4496.63,334,6,194.1,0.55,Tarjeta,Medio,Pago,2024-07-18,15,1
9541,1033.48,76,1,44.8,0.49,Credito_Personal,Medio,Otros,2024-06-17,0,0
9542,2122.85,295,3,183.4,0.83,Credito_Personal,Medio,Pago,2024-06-09,11,1
